utterance_id,speaker_id,audio_path,label_path,transcript_path,split
sm04070105124,sm04,data\raw\wav_sm04\sm04070105124.wav,data\labels\lab_sm04\sm04070105124.lab,data\transcripts\txt_sm04\sm04070105124.txt,train
sm04070105125,sm04,data\raw\wav_sm04\sm04070105125.wav,data\labels\lab_sm04\sm04070105125.lab,data\transcripts\txt_sm04\sm04070105125.txt,train
sm04070105126,sm04,data\raw\wav_sm04\sm04070105126.wav,data\labels\lab_sm04\sm04070105126.lab,data\transcripts\txt_sm04\sm04070105126.txt,val
sm04070105127,sm04,data\raw\wav_sm04\sm04070105127.wav,data\labels\lab_sm04\sm04070105127.lab,data\transcripts\txt_sm04\sm04070105127.txt,test
sm04070105128,sm04,data\raw\wav_sm04\sm04070105128.wav,data\labels\lab_sm04\sm04070105128.lab,data\transcripts\txt_sm04\sm04070105128.txt,val
sm04070105129,sm04,data\raw\wav_sm04\sm04070105129.wav,data\labels\lab_sm04\sm04070105129.lab,data\transcripts\txt_sm04\sm04070105129.txt,test
sm04070105130,sm04,data\raw\wav_sm04\sm04070105130.wav,data\labels\lab_sm04\sm04070105130.lab,data\transcripts\txt_sm04\sm04070105130.txt,train
sm04070105131,sm04,data\raw\wav_sm04\sm04070105131.wav,data\labels\lab_sm04\sm04070105131.lab,data\transcripts\txt_sm04\sm04070105131.txt,train
sm04070105132,sm04,data\raw\wav_sm04\sm04070105132.wav,data\labels\lab_sm04\sm04070105132.lab,data\transcripts\txt_sm04\sm04070105132.txt,train
sm04070105133,sm04,data\raw\wav_sm04\sm04070105133.wav,data\labels\lab_sm04\sm04070105133.lab,data\transcripts\txt_sm04\sm04070105133.txt,test
sm04070105134,sm04,data\raw\wav_sm04\sm04070105134.wav,data\labels\lab_sm04\sm04070105134.lab,data\transcripts\txt_sm04\sm04070105134.txt,train
sm04070105135,sm04,data\raw\wav_sm04\sm04070105135.wav,data\labels\lab_sm04\sm04070105135.lab,data\transcripts\txt_sm04\sm04070105135.txt,val
sm04070105136,sm04,data\raw\wav_sm04\sm04070105136.wav,data\labels\lab_sm04\sm04070105136.lab,data\transcripts\txt_sm04\sm04070105136.txt,train
sm04070105138,sm04,data\raw\wav_sm04\sm04070105138.wav,data\labels\lab_sm04\sm04070105138.lab,data\transcripts\txt_sm04\sm04070105138.txt,train
sm04070105139,sm04,data\raw\wav_sm04\sm04070105139.wav,data\labels\lab_sm04\sm04070105139.lab,data\transcripts\txt_sm04\sm04070105139.txt,train
sm04070105140,sm04,data\raw\wav_sm04\sm04070105140.wav,data\labels\lab_sm04\sm04070105140.lab,data\transcripts\txt_sm04\sm04070105140.txt,train
sm04070105141,sm04,data\raw\wav_sm04\sm04070105141.wav,data\labels\lab_sm04\sm04070105141.lab,data\transcripts\txt_sm04\sm04070105141.txt,train
sm04070105142,sm04,data\raw\wav_sm04\sm04070105142.wav,data\labels\lab_sm04\sm04070105142.lab,data\transcripts\txt_sm04\sm04070105142.txt,train
sm04070105143,sm04,data\raw\wav_sm04\sm04070105143.wav,data\labels\lab_sm04\sm04070105143.lab,data\transcripts\txt_sm04\sm04070105143.txt,train
sm04070105144,sm04,data\raw\wav_sm04\sm04070105144.wav,data\labels\lab_sm04\sm04070105144.lab,data\transcripts\txt_sm04\sm04070105144.txt,val
sm04070105145,sm04,data\raw\wav_sm04\sm04070105145.wav,data\labels\lab_sm04\sm04070105145.lab,data\transcripts\txt_sm04\sm04070105145.txt,train
sm04070105146,sm04,data\raw\wav_sm04\sm04070105146.wav,data\labels\lab_sm04\sm04070105146.lab,data\transcripts\txt_sm04\sm04070105146.txt,test
sm04070105147,sm04,data\raw\wav_sm04\sm04070105147.wav,data\labels\lab_sm04\sm04070105147.lab,data\transcripts\txt_sm04\sm04070105147.txt,test
sm04070105148,sm04,data\raw\wav_sm04\sm04070105148.wav,data\labels\lab_sm04\sm04070105148.lab,data\transcripts\txt_sm04\sm04070105148.txt,train
sm04070105149,sm04,data\raw\wav_sm04\sm04070105149.wav,data\labels\lab_sm04\sm04070105149.lab,data\transcripts\txt_sm04\sm04070105149.txt,train
sm04070105150,sm04,data\raw\wav_sm04\sm04070105150.wav,data\labels\lab_sm04\sm04070105150.lab,data\transcripts\txt_sm04\sm04070105150.txt,train
sm04070105151,sm04,data\raw\wav_sm04\sm04070105151.wav,data\labels\lab_sm04\sm04070105151.lab,data\transcripts\txt_sm04\sm04070105151.txt,train
sm04070105152,sm04,data\raw\wav_sm04\sm04070105152.wav,data\labels\lab_sm04\sm04070105152.lab,data\transcripts\txt_sm04\sm04070105152.txt,train
sm04070105153,sm04,data\raw\wav_sm04\sm04070105153.wav,data\labels\lab_sm04\sm04070105153.lab,data\transcripts\txt_sm04\sm04070105153.txt,train
sm04070105155,sm04,data\raw\wav_sm04\sm04070105155.wav,data\labels\lab_sm04\sm04070105155.lab,data\transcripts\txt_sm04\sm04070105155.txt,test
sm04070105156,sm04,data\raw\wav_sm04\sm04070105156.wav,data\labels\lab_sm04\sm04070105156.lab,data\transcripts\txt_sm04\sm04070105156.txt,train
sm04070105157,sm04,data\raw\wav_sm04\sm04070105157.wav,data\labels\lab_sm04\sm04070105157.lab,data\transcripts\txt_sm04\sm04070105157.txt,train
sm04070105158,sm04,data\raw\wav_sm04\sm04070105158.wav,data\labels\lab_sm04\sm04070105158.lab,data\transcripts\txt_sm04\sm04070105158.txt,train
sm04070105159,sm04,data\raw\wav_sm04\sm04070105159.wav,data\labels\lab_sm04\sm04070105159.lab,data\transcripts\txt_sm04\sm04070105159.txt,train
sm04070105160,sm04,data\raw\wav_sm04\sm04070105160.wav,data\labels\lab_sm04\sm04070105160.lab,data\transcripts\txt_sm04\sm04070105160.txt,test
sm04070105161,sm04,data\raw\wav_sm04\sm04070105161.wav,data\labels\lab_sm04\sm04070105161.lab,data\transcripts\txt_sm04\sm04070105161.txt,test
sm04070105162,sm04,data\raw\wav_sm04\sm04070105162.wav,data\labels\lab_sm04\sm04070105162.lab,data\transcripts\txt_sm04\sm04070105162.txt,train
sm04070105163,sm04,data\raw\wav_sm04\sm04070105163.wav,data\labels\lab_sm04\sm04070105163.lab,data\transcripts\txt_sm04\sm04070105163.txt,train
sm04070105164,sm04,data\raw\wav_sm04\sm04070105164.wav,data\labels\lab_sm04\sm04070105164.lab,data\transcripts\txt_sm04\sm04070105164.txt,train
sm04070105165,sm04,data\raw\wav_sm04\sm04070105165.wav,data\labels\lab_sm04\sm04070105165.lab,data\transcripts\txt_sm04\sm04070105165.txt,test
sm04070105166,sm04,data\raw\wav_sm04\sm04070105166.wav,data\labels\lab_sm04\sm04070105166.lab,data\transcripts\txt_sm04\sm04070105166.txt,train
sm04070105167,sm04,data\raw\wav_sm04\sm04070105167.wav,data\labels\lab_sm04\sm04070105167.lab,data\transcripts\txt_sm04\sm04070105167.txt,test
sm04070105168,sm04,data\raw\wav_sm04\sm04070105168.wav,data\labels\lab_sm04\sm04070105168.lab,data\transcripts\txt_sm04\sm04070105168.txt,train
sm04070105169,sm04,data\raw\wav_sm04\sm04070105169.wav,data\labels\lab_sm04\sm04070105169.lab,data\transcripts\txt_sm04\sm04070105169.txt,train
sm04070105170,sm04,data\raw\wav_sm04\sm04070105170.wav,data\labels\lab_sm04\sm04070105170.lab,data\transcripts\txt_sm04\sm04070105170.txt,train
sm04070105171,sm04,data\raw\wav_sm04\sm04070105171.wav,data\labels\lab_sm04\sm04070105171.lab,data\transcripts\txt_sm04\sm04070105171.txt,train
sm04070105172,sm04,data\raw\wav_sm04\sm04070105172.wav,data\labels\lab_sm04\sm04070105172.lab,data\transcripts\txt_sm04\sm04070105172.txt,val
sm04070105173,sm04,data\raw\wav_sm04\sm04070105173.wav,data\labels\lab_sm04\sm04070105173.lab,data\transcripts\txt_sm04\sm04070105173.txt,train
sm04070105174,sm04,data\raw\wav_sm04\sm04070105174.wav,data\labels\lab_sm04\sm04070105174.lab,data\transcripts\txt_sm04\sm04070105174.txt,val
sm04070105175,sm04,data\raw\wav_sm04\sm04070105175.wav,data\labels\lab_sm04\sm04070105175.lab,data\transcripts\txt_sm04\sm04070105175.txt,train
sm04070105176,sm04,data\raw\wav_sm04\sm04070105176.wav,data\labels\lab_sm04\sm04070105176.lab,data\transcripts\txt_sm04\sm04070105176.txt,train
sm04070105177,sm04,data\raw\wav_sm04\sm04070105177.wav,data\labels\lab_sm04\sm04070105177.lab,data\transcripts\txt_sm04\sm04070105177.txt,train
sm04070105178,sm04,data\raw\wav_sm04\sm04070105178.wav,data\labels\lab_sm04\sm04070105178.lab,data\transcripts\txt_sm04\sm04070105178.txt,train
sm04070105179,sm04,data\raw\wav_sm04\sm04070105179.wav,data\labels\lab_sm04\sm04070105179.lab,data\transcripts\txt_sm04\sm04070105179.txt,train
sm04070105180,sm04,data\raw\wav_sm04\sm04070105180.wav,data\labels\lab_sm04\sm04070105180.lab,data\transcripts\txt_sm04\sm04070105180.txt,train
sm04070105181,sm04,data\raw\wav_sm04\sm04070105181.wav,data\labels\lab_sm04\sm04070105181.lab,data\transcripts\txt_sm04\sm04070105181.txt,val
sm04070105182,sm04,data\raw\wav_sm04\sm04070105182.wav,data\labels\lab_sm04\sm04070105182.lab,data\transcripts\txt_sm04\sm04070105182.txt,train
sm04070105183,sm04,data\raw\wav_sm04\sm04070105183.wav,data\labels\lab_sm04\sm04070105183.lab,data\transcripts\txt_sm04\sm04070105183.txt,val
sm04070105184,sm04,data\raw\wav_sm04\sm04070105184.wav,data\labels\lab_sm04\sm04070105184.lab,data\transcripts\txt_sm04\sm04070105184.txt,train
sm04070105185,sm04,data\raw\wav_sm04\sm04070105185.wav,data\labels\lab_sm04\sm04070105185.lab,data\transcripts\txt_sm04\sm04070105185.txt,train
sm04070105186,sm04,data\raw\wav_sm04\sm04070105186.wav,data\labels\lab_sm04\sm04070105186.lab,data\transcripts\txt_sm04\sm04070105186.txt,train
sm04070105187,sm04,data\raw\wav_sm04\sm04070105187.wav,data\labels\lab_sm04\sm04070105187.lab,data\transcripts\txt_sm04\sm04070105187.txt,train
sm04070105188,sm04,data\raw\wav_sm04\sm04070105188.wav,data\labels\lab_sm04\sm04070105188.lab,data\transcripts\txt_sm04\sm04070105188.txt,test
sm04070105189,sm04,data\raw\wav_sm04\sm04070105189.wav,data\labels\lab_sm04\sm04070105189.lab,data\transcripts\txt_sm04\sm04070105189.txt,train
sm04070105190,sm04,data\raw\wav_sm04\sm04070105190.wav,data\labels\lab_sm04\sm04070105190.lab,data\transcripts\txt_sm04\sm04070105190.txt,test
sm04070105191,sm04,data\raw\wav_sm04\sm04070105191.wav,data\labels\lab_sm04\sm04070105191.lab,data\transcripts\txt_sm04\sm04070105191.txt,train
sm04070105192,sm04,data\raw\wav_sm04\sm04070105192.wav,data\labels\lab_sm04\sm04070105192.lab,data\transcripts\txt_sm04\sm04070105192.txt,train
sm04070105193,sm04,data\raw\wav_sm04\sm04070105193.wav,data\labels\lab_sm04\sm04070105193.lab,data\transcripts\txt_sm04\sm04070105193.txt,train
sm04070105194,sm04,data\raw\wav_sm04\sm04070105194.wav,data\labels\lab_sm04\sm04070105194.lab,data\transcripts\txt_sm04\sm04070105194.txt,train
sm04070105195,sm04,data\raw\wav_sm04\sm04070105195.wav,data\labels\lab_sm04\sm04070105195.lab,data\transcripts\txt_sm04\sm04070105195.txt,train
sm04070105196,sm04,data\raw\wav_sm04\sm04070105196.wav,data\labels\lab_sm04\sm04070105196.lab,data\transcripts\txt_sm04\sm04070105196.txt,test
sm04070105197,sm04,data\raw\wav_sm04\sm04070105197.wav,data\labels\lab_sm04\sm04070105197.lab,data\transcripts\txt_sm04\sm04070105197.txt,test
sm04070105198,sm04,data\raw\wav_sm04\sm04070105198.wav,data\labels\lab_sm04\sm04070105198.lab,data\transcripts\txt_sm04\sm04070105198.txt,train
sm04070105199,sm04,data\raw\wav_sm04\sm04070105199.wav,data\labels\lab_sm04\sm04070105199.lab,data\transcripts\txt_sm04\sm04070105199.txt,train
sm04070105201,sm04,data\raw\wav_sm04\sm04070105201.wav,data\labels\lab_sm04\sm04070105201.lab,data\transcripts\txt_sm04\sm04070105201.txt,train
sm04070105202,sm04,data\raw\wav_sm04\sm04070105202.wav,data\labels\lab_sm04\sm04070105202.lab,data\transcripts\txt_sm04\sm04070105202.txt,train
sm04070105203,sm04,data\raw\wav_sm04\sm04070105203.wav,data\labels\lab_sm04\sm04070105203.lab,data\transcripts\txt_sm04\sm04070105203.txt,train
sm04070105204,sm04,data\raw\wav_sm04\sm04070105204.wav,data\labels\lab_sm04\sm04070105204.lab,data\transcripts\txt_sm04\sm04070105204.txt,test
sm04070105205,sm04,data\raw\wav_sm04\sm04070105205.wav,data\labels\lab_sm04\sm04070105205.lab,data\transcripts\txt_sm04\sm04070105205.txt,test
sm04070105206,sm04,data\raw\wav_sm04\sm04070105206.wav,data\labels\lab_sm04\sm04070105206.lab,data\transcripts\txt_sm04\sm04070105206.txt,train
sm04070105207,sm04,data\raw\wav_sm04\sm04070105207.wav,data\labels\lab_sm04\sm04070105207.lab,data\transcripts\txt_sm04\sm04070105207.txt,train
sm04070105208,sm04,data\raw\wav_sm04\sm04070105208.wav,data\labels\lab_sm04\sm04070105208.lab,data\transcripts\txt_sm04\sm04070105208.txt,train
sm04070105209,sm04,data\raw\wav_sm04\sm04070105209.wav,data\labels\lab_sm04\sm04070105209.lab,data\transcripts\txt_sm04\sm04070105209.txt,train
sm04070105210,sm04,data\raw\wav_sm04\sm04070105210.wav,data\labels\lab_sm04\sm04070105210.lab,data\transcripts\txt_sm04\sm04070105210.txt,train
sm04070105211,sm04,data\raw\wav_sm04\sm04070105211.wav,data\labels\lab_sm04\sm04070105211.lab,data\transcripts\txt_sm04\sm04070105211.txt,train
sm04070105212,sm04,data\raw\wav_sm04\sm04070105212.wav,data\labels\lab_sm04\sm04070105212.lab,data\transcripts\txt_sm04\sm04070105212.txt,test
sm04070105213,sm04,data\raw\wav_sm04\sm04070105213.wav,data\labels\lab_sm04\sm04070105213.lab,data\transcripts\txt_sm04\sm04070105213.txt,test
sm04070105214,sm04,data\raw\wav_sm04\sm04070105214.wav,data\labels\lab_sm04\sm04070105214.lab,data\transcripts\txt_sm04\sm04070105214.txt,test
sm04070105215,sm04,data\raw\wav_sm04\sm04070105215.wav,data\labels\lab_sm04\sm04070105215.lab,data\transcripts\txt_sm04\sm04070105215.txt,train
sm04070105216,sm04,data\raw\wav_sm04\sm04070105216.wav,data\labels\lab_sm04\sm04070105216.lab,data\transcripts\txt_sm04\sm04070105216.txt,train
sm04070105217,sm04,data\raw\wav_sm04\sm04070105217.wav,data\labels\lab_sm04\sm04070105217.lab,data\transcripts\txt_sm04\sm04070105217.txt,train
sm04070105218,sm04,data\raw\wav_sm04\sm04070105218.wav,data\labels\lab_sm04\sm04070105218.lab,data\transcripts\txt_sm04\sm04070105218.txt,train
sm04070105219,sm04,data\raw\wav_sm04\sm04070105219.wav,data\labels\lab_sm04\sm04070105219.lab,data\transcripts\txt_sm04\sm04070105219.txt,train
sm04070105220,sm04,data\raw\wav_sm04\sm04070105220.wav,data\labels\lab_sm04\sm04070105220.lab,data\transcripts\txt_sm04\sm04070105220.txt,train
sm04070105221,sm04,data\raw\wav_sm04\sm04070105221.wav,data\labels\lab_sm04\sm04070105221.lab,data\transcripts\txt_sm04\sm04070105221.txt,train
sm04070105222,sm04,data\raw\wav_sm04\sm04070105222.wav,data\labels\lab_sm04\sm04070105222.lab,data\transcripts\txt_sm04\sm04070105222.txt,val
sm04070105223,sm04,data\raw\wav_sm04\sm04070105223.wav,data\labels\lab_sm04\sm04070105223.lab,data\transcripts\txt_sm04\sm04070105223.txt,train
sm04070105224,sm04,data\raw\wav_sm04\sm04070105224.wav,data\labels\lab_sm04\sm04070105224.lab,data\transcripts\txt_sm04\sm04070105224.txt,train
sm04070105225,sm04,data\raw\wav_sm04\sm04070105225.wav,data\labels\lab_sm04\sm04070105225.lab,data\transcripts\txt_sm04\sm04070105225.txt,train
sm04070105226,sm04,data\raw\wav_sm04\sm04070105226.wav,data\labels\lab_sm04\sm04070105226.lab,data\transcripts\txt_sm04\sm04070105226.txt,test
sm04070105227,sm04,data\raw\wav_sm04\sm04070105227.wav,data\labels\lab_sm04\sm04070105227.lab,data\transcripts\txt_sm04\sm04070105227.txt,train
sm04070105228,sm04,data\raw\wav_sm04\sm04070105228.wav,data\labels\lab_sm04\sm04070105228.lab,data\transcripts\txt_sm04\sm04070105228.txt,train
sm04070105229,sm04,data\raw\wav_sm04\sm04070105229.wav,data\labels\lab_sm04\sm04070105229.lab,data\transcripts\txt_sm04\sm04070105229.txt,train
sm04070105230,sm04,data\raw\wav_sm04\sm04070105230.wav,data\labels\lab_sm04\sm04070105230.lab,data\transcripts\txt_sm04\sm04070105230.txt,train
sm04070105231,sm04,data\raw\wav_sm04\sm04070105231.wav,data\labels\lab_sm04\sm04070105231.lab,,train
sm04070105500,sm04,data\raw\wav_sm04\sm04070105500.wav,data\labels\lab_sm04\sm04070105500.lab,data\transcripts\txt_sm04\sm04070105500.txt,train
sm04070105501,sm04,data\raw\wav_sm04\sm04070105501.wav,data\labels\lab_sm04\sm04070105501.lab,data\transcripts\txt_sm04\sm04070105501.txt,train
sm04070105502,sm04,data\raw\wav_sm04\sm04070105502.wav,data\labels\lab_sm04\sm04070105502.lab,data\transcripts\txt_sm04\sm04070105502.txt,train
sm04070105503,sm04,data\raw\wav_sm04\sm04070105503.wav,data\labels\lab_sm04\sm04070105503.lab,data\transcripts\txt_sm04\sm04070105503.txt,train
sm04070105504,sm04,data\raw\wav_sm04\sm04070105504.wav,data\labels\lab_sm04\sm04070105504.lab,data\transcripts\txt_sm04\sm04070105504.txt,train
sm04070105505,sm04,data\raw\wav_sm04\sm04070105505.wav,data\labels\lab_sm04\sm04070105505.lab,data\transcripts\txt_sm04\sm04070105505.txt,train
sm04070105506,sm04,data\raw\wav_sm04\sm04070105506.wav,data\labels\lab_sm04\sm04070105506.lab,data\transcripts\txt_sm04\sm04070105506.txt,test
sm04070105507,sm04,data\raw\wav_sm04\sm04070105507.wav,data\labels\lab_sm04\sm04070105507.lab,data\transcripts\txt_sm04\sm04070105507.txt,train
sm04070105508,sm04,data\raw\wav_sm04\sm04070105508.wav,data\labels\lab_sm04\sm04070105508.lab,data\transcripts\txt_sm04\sm04070105508.txt,train
sm04070105509,sm04,data\raw\wav_sm04\sm04070105509.wav,data\labels\lab_sm04\sm04070105509.lab,data\transcripts\txt_sm04\sm04070105509.txt,train
sm04070105510,sm04,data\raw\wav_sm04\sm04070105510.wav,data\labels\lab_sm04\sm04070105510.lab,data\transcripts\txt_sm04\sm04070105510.txt,train
sm04070105511,sm04,data\raw\wav_sm04\sm04070105511.wav,data\labels\lab_sm04\sm04070105511.lab,data\transcripts\txt_sm04\sm04070105511.txt,train
sm04070105512,sm04,data\raw\wav_sm04\sm04070105512.wav,data\labels\lab_sm04\sm04070105512.lab,data\transcripts\txt_sm04\sm04070105512.txt,train
sm04070105513,sm04,data\raw\wav_sm04\sm04070105513.wav,data\labels\lab_sm04\sm04070105513.lab,data\transcripts\txt_sm04\sm04070105513.txt,train
sm04070105514,sm04,data\raw\wav_sm04\sm04070105514.wav,data\labels\lab_sm04\sm04070105514.lab,data\transcripts\txt_sm04\sm04070105514.txt,test
sm04070105515,sm04,data\raw\wav_sm04\sm04070105515.wav,data\labels\lab_sm04\sm04070105515.lab,data\transcripts\txt_sm04\sm04070105515.txt,train
sm04070105516,sm04,data\raw\wav_sm04\sm04070105516.wav,data\labels\lab_sm04\sm04070105516.lab,data\transcripts\txt_sm04\sm04070105516.txt,val
sm04070105517,sm04,data\raw\wav_sm04\sm04070105517.wav,data\labels\lab_sm04\sm04070105517.lab,data\transcripts\txt_sm04\sm04070105517.txt,train
sm04070105518,sm04,data\raw\wav_sm04\sm04070105518.wav,data\labels\lab_sm04\sm04070105518.lab,data\transcripts\txt_sm04\sm04070105518.txt,train
sm04070105519,sm04,data\raw\wav_sm04\sm04070105519.wav,data\labels\lab_sm04\sm04070105519.lab,data\transcripts\txt_sm04\sm04070105519.txt,train
sm04070105520,sm04,data\raw\wav_sm04\sm04070105520.wav,data\labels\lab_sm04\sm04070105520.lab,data\transcripts\txt_sm04\sm04070105520.txt,test
sm04070105521,sm04,data\raw\wav_sm04\sm04070105521.wav,data\labels\lab_sm04\sm04070105521.lab,data\transcripts\txt_sm04\sm04070105521.txt,train
sm04070105522,sm04,data\raw\wav_sm04\sm04070105522.wav,data\labels\lab_sm04\sm04070105522.lab,data\transcripts\txt_sm04\sm04070105522.txt,train
sm04080204401,sm04,data\raw\wav_sm04\sm04080204401.wav,data\labels\lab_sm04\sm04080204401.lab,data\transcripts\txt_sm04\sm04080204401.txt,test
sm04080204402,sm04,data\raw\wav_sm04\sm04080204402.wav,data\labels\lab_sm04\sm04080204402.lab,data\transcripts\txt_sm04\sm04080204402.txt,train
sm04080204403,sm04,data\raw\wav_sm04\sm04080204403.wav,data\labels\lab_sm04\sm04080204403.lab,data\transcripts\txt_sm04\sm04080204403.txt,train
sm04080204404,sm04,data\raw\wav_sm04\sm04080204404.wav,data\labels\lab_sm04\sm04080204404.lab,data\transcripts\txt_sm04\sm04080204404.txt,train
sm04080204405,sm04,data\raw\wav_sm04\sm04080204405.wav,data\labels\lab_sm04\sm04080204405.lab,data\transcripts\txt_sm04\sm04080204405.txt,train
sm04080204406,sm04,data\raw\wav_sm04\sm04080204406.wav,data\labels\lab_sm04\sm04080204406.lab,data\transcripts\txt_sm04\sm04080204406.txt,val
sm04080204407,sm04,data\raw\wav_sm04\sm04080204407.wav,data\labels\lab_sm04\sm04080204407.lab,data\transcripts\txt_sm04\sm04080204407.txt,test
sm04080204408,sm04,data\raw\wav_sm04\sm04080204408.wav,data\labels\lab_sm04\sm04080204408.lab,data\transcripts\txt_sm04\sm04080204408.txt,val
sm04080204409,sm04,data\raw\wav_sm04\sm04080204409.wav,data\labels\lab_sm04\sm04080204409.lab,data\transcripts\txt_sm04\sm04080204409.txt,test
sm04080204410,sm04,data\raw\wav_sm04\sm04080204410.wav,data\labels\lab_sm04\sm04080204410.lab,data\transcripts\txt_sm04\sm04080204410.txt,train
sm04080204411,sm04,data\raw\wav_sm04\sm04080204411.wav,data\labels\lab_sm04\sm04080204411.lab,data\transcripts\txt_sm04\sm04080204411.txt,train
sm04080204412,sm04,data\raw\wav_sm04\sm04080204412.wav,data\labels\lab_sm04\sm04080204412.lab,data\transcripts\txt_sm04\sm04080204412.txt,val
sm04080204413,sm04,data\raw\wav_sm04\sm04080204413.wav,data\labels\lab_sm04\sm04080204413.lab,data\transcripts\txt_sm04\sm04080204413.txt,test
sm04080204414,sm04,data\raw\wav_sm04\sm04080204414.wav,data\labels\lab_sm04\sm04080204414.lab,data\transcripts\txt_sm04\sm04080204414.txt,val
